Country_Name,Location
American Samoa,Sarahaven
Ghana,Gutierreztown
Puerto Rico,Ortizstad
Bahamas,Martinezfort
South Africa,West Amyport
Burkina Faso,South Laurenchester
Fiji,Brandontown
Antigua and Barbuda,Stephentown
Argentina,East Jenniferburgh
Saint Kitts and Nevis,Stevenborough
Haiti,Pattonberg
Congo,West Briannafort
Costa Rica,New Steven
Morocco,Bettyville
Benin,West Benjamin
Anguilla,Cainbury
Western Sahara,North Jennifer
Bermuda,South Caitlintown
Nigeria,South Anthony
Monaco,Craigland
Burundi,Hancocktown
Iran,Greenberg
Belarus,Zacharychester
Colombia,East Michaelside
Macao,Youngshire
Cyprus,Cannonhaven
Denmark,New Kevinview
Jamaica,Lake Mary
Algeria,Miguelstad
Micronesia,Robertsfort
Italy,Gileshaven
Dominica,New Vincentfort
Jersey,Williamsonberg
Guinea-Bissau,New Williamport
Honduras,Melindabury
Albania,Port Patricia
Saint Martin,North Teresamouth
Monaco,Michellechester
Papua New Guinea,North Stevenview
Kazakhstan,Nealville
Malaysia,South Brandonburgh
United States Minor Outlying Islands,East Angelicamouth
Hong Kong,Douglasborough
Greenland,Lake Heathertown
Paraguay,Olsenstad
Bahrain,Randyside
Netherlands,Stevenhaven
Saint Helena,Schwartzville
Korea,Dawnhaven
Turkey,Davisberg
Algeria,South Jordanport
Netherlands,Johnnyfort
Timor-Leste,Ryanmouth
Gambia,Port Destinyfort
Dominica,Smithburgh
Japan,East Pamela
Nauru,South Jean
Guernsey,North Michelle
Oman,Josephhaven
Zambia,West Jon
Somalia,West Jessicastad
Brunei Darussalam,North Scott
Papua New Guinea,Port Charles
Honduras,East Alexa
Russian Federation,Jacksonville
Angola,Jaclynchester
Comoros,West Andrewville
Congo,Trevinoburgh
South Africa,Hernandezbury
Ukraine,Josephfurt
Qatar,Charlesborough
Antigua and Barbuda,West Aaronport
South Georgia and the South Sandwich Islands,Bowersburgh
Vietnam,New Jacquelinetown
Palestinian Territory,Nicholasmouth
Turkmenistan,Townsendbury
Cocos (Keeling) Islands,Harpermouth
Solomon Islands,New Nicoleshire
Montserrat,Mcbridechester
Norway,Vincentmouth
Pakistan,Lake Diane
Malta,New John
Romania,Mikeview
Nicaragua,West Nancyborough
El Salvador,Lake Ambermouth
Martinique,Port Christopherhaven
Costa Rica,Theresaberg
Angola,Leonbury
Papua New Guinea,Robertborough
Antigua and Barbuda,Wendyport
Armenia,Charlesborough
China,Davisbury
Haiti,Murraybury
Niger,West Sarah
Algeria,South Brooke
Seychelles,New Edward
Honduras,East Jessica
Maldives,New Christopherfurt
Timor-Leste,Ronaldberg
Japan,Martinstad
Liechtenstein,Thompsonstad
Lao People's Democratic Republic,Brianfurt
Denmark,New Rickystad
Belgium,New Ashleyside
Croatia,Samanthaborough
British Indian Ocean Territory (Chagos Archipelago),Charlesborough
Tajikistan,Desireemouth
Vanuatu,Lake Melanie
Peru,Gravesview
Puerto Rico,East Travisfurt
Puerto Rico,Audreymouth
Netherlands Antilles,Dylanbury
Libyan Arab Jamahiriya,Melissaland
Serbia,Wrightville
Sri Lanka,Robertport
Saint Martin,Dariusshire
Lithuania,Fowlerport
Montenegro,North Sheliaburgh
Norway,Wilsonhaven
Christmas Island,North Edward
Cote d'Ivoire,Bradleymouth
Haiti,Jasonside
Nepal,North Timothy
Cuba,North Katherine
Falkland Islands (Malvinas),Port Melissa
Martinique,Lake Isaacport
Denmark,West Jon
Turks and Caicos Islands,Williamsville
Reunion,Port Justin
France,Jesseview
Tokelau,Lake Susanmouth
Cape Verde,West Anthonymouth
Nigeria,Lake Lisaport
Qatar,North Michael
Reunion,Sarachester
Turkey,Lake Stacey
Angola,Pittmanville
Saint Vincent and the Grenadines,Matthewside
Sudan,West Danny
Faroe Islands,Brooksville
Belgium,East Rebecca
Guam,Lake Thomasport
Lao People's Democratic Republic,North Tara
Malaysia,Nicoleview
Croatia,Lake Ericstad
Tonga,Chenstad
Ireland,Lake Carl
Cocos (Keeling) Islands,South Steven
Tonga,Jacksonville
United States of America,Carlsonmouth
South Georgia and the South Sandwich Islands,Lake Derekhaven
Timor-Leste,West Sarah
Togo,East Nathanside
Liechtenstein,Carlsonborough
Benin,West Toddton
Saint Vincent and the Grenadines,New Brianberg
Netherlands Antilles,West Paulborough
Kiribati,Port Eugene
Monaco,Christopherland
Estonia,Port Autumn
Marshall Islands,South Sydney
France,Moniquefort
Central African Republic,Gonzalezshire
Lebanon,West Matthew
Pakistan,New Danielle
Pakistan,Robertfurt
Costa Rica,Shepherdland
United Kingdom,Autumnton
Netherlands Antilles,Thompsonshire
Central African Republic,New Richard
Guyana,Port Barryland
Dominican Republic,Obrienland
Lesotho,Batesport
France,Briannafurt
Suriname,Lake Bianca
Finland,Debbiefort
Christmas Island,Ashleymouth
French Polynesia,South Monica
Canada,West John
Bulgaria,Gabrielmouth
Australia,Stephenview
Bahrain,West Tina
Paraguay,Rebeccahaven
Papua New Guinea,New Austin
Palau,Lake Justin
Cayman Islands,West Lukestad
Kuwait,Murillomouth
Israel,New Teresa
Tanzania,South Ambermouth
Lebanon,New Claudia
Netherlands,Robinsonshire
Ireland,Steventon
Antigua and Barbuda,Port Jill
Sierra Leone,Port Alexandra
Liberia,Orrberg
Switzerland,Lake Debra
Myanmar,New Ashleyview
El Salvador,East Erikamouth
Lesotho,West Leslieborough
Montenegro,Jasonfurt
Cote d'Ivoire,Michellefurt
Spain,Juliaville
Azerbaijan,Josephville
Bosnia and Herzegovina,South James
Philippines,Justinborough
Gambia,New Josephstad
Tonga,New Douglas
Myanmar,Lake Williamborough
Macao,Schmidtfort
North Macedonia,Kennethville
South Georgia and the South Sandwich Islands,Andersonstad
United States Minor Outlying Islands,Millermouth
Palau,West Melissaburgh
Romania,Lopezberg
Madagascar,Port Jessica
Sudan,Williamsstad
Saint Martin,Davisport
New Zealand,South Luisside
Malta,North Shawn
Rwanda,Jonesbury
Kyrgyz Republic,East Kevinview
Nepal,North Kaylaport
Solomon Islands,West David
French Southern Territories,Port Pennybury
Palestinian Territory,Moralesstad
Tanzania,Phillipsberg
Slovenia,West Scottfort
Montenegro,North Sarah
Cambodia,West Robertton
Chad,Lake Jasonfort
Seychelles,Lake Jessica
Belarus,Moorebury
Croatia,Crosbyburgh
Kuwait,East Daniel
Papua New Guinea,South Garrettside
Poland,North Christian
United States of America,Thompsonfort
Mexico,Rayberg
Tajikistan,Ericburgh
Angola,Davisfurt
Mayotte,Barnettshire
Netherlands Antilles,East Claire
Hungary,Jameshaven
Tajikistan,West Jacob
Australia,Cruzchester
Vanuatu,Johnstonfurt
Macao,Shepherdview
French Southern Territories,Chavezchester
Panama,West Kyleton
Marshall Islands,Stokesmouth
China,North Chad
Belgium,West Joanneton
Turks and Caicos Islands,Lake Heatherland
Lao People's Democratic Republic,Steelefort
Paraguay,West Joel
Bahamas,Krauseburgh
Ghana,Davidshire
Sudan,Brandonberg
British Indian Ocean Territory (Chagos Archipelago),Williamport
Nigeria,North Kylechester
Lebanon,Richardview
Belgium,North Kathleenfort
Indonesia,Williamstad
Singapore,Burkechester
Ireland,New John
Belarus,Port Jacquelineborough
Bulgaria,East Williamfurt
Israel,Samanthafurt
French Southern Territories,Ramirezmouth
Bangladesh,Paulamouth
Barbados,Stephenland
Honduras,West Michael
Monaco,Baileytown
Saudi Arabia,Lake Laurenville
Mongolia,Lake Maryshire
Zambia,Lake Kristin
British Virgin Islands,Daleside
China,East Donald
Mauritius,Christinemouth
Zimbabwe,Weisston
Equatorial Guinea,Thomasview
Andorra,Calderonmouth
Saint Helena,Claytonton
Turkmenistan,Jasmineberg
Vietnam,South Timothy
Italy,Michaelview
Cook Islands,West Juliaside
Norway,New Joseph
Lithuania,Owensmouth
Guatemala,Port Danielleland
Congo,New Michael
Brazil,Thomaschester
United States Virgin Islands,North Jeffrey
Georgia,Davidton
Senegal,Michellemouth
Cocos (Keeling) Islands,South Jillian
Greenland,South Cynthia
El Salvador,Rodriguezview
Namibia,Roberthaven
Turkmenistan,Annafort
Papua New Guinea,Velezborough
North Macedonia,Jonburgh
Senegal,Cooperbury
Cote d'Ivoire,Franktown
Bosnia and Herzegovina,Kristenstad
Faroe Islands,Port Carolyn
Niue,Farrellmouth
Antarctica (the territory South of 60 deg S),Lake Melissa
Korea,South Laura
Slovenia,New Lisa
Malaysia,Galvanport
Mayotte,West Troy
Rwanda,Halemouth
Ukraine,Mcdonaldfurt
Portugal,Danielshire
Tuvalu,Wayneport
Holy See (Vatican City State),New Anthonymouth
Brazil,Port Laura
Norfolk Island,Ashleyborough
Honduras,New Theresabury
Slovakia (Slovak Republic),Bernardville
Kenya,Port Andre
Palau,Ericaview
Palestinian Territory,Molinabury
New Zealand,Wilsonbury
Moldova,West Ravenland
Indonesia,Port Davidville
Sierra Leone,New Nicholas
Iraq,Lake Christophershire
Tonga,Lake Breannashire
American Samoa,Eugenebury
Mozambique,South Alexafort
Lithuania,Burnstown
Cape Verde,Port Julie
Denmark,North Scott
Montserrat,Cameronville
Hong Kong,New Dana
Oman,Port Jeffrey
Hungary,Antonioland
Papua New Guinea,Lake Cynthiamouth
Fiji,Lake Christinamouth
Ethiopia,New Robert
Indonesia,Lake Daniel
Algeria,East Rachelmouth
Cook Islands,South Christopher
Malawi,Port Jamestown
Lao People's Democratic Republic,Jennifertown
Mali,North Danielton
Yemen,New Michaelfurt
Antarctica (the territory South of 60 deg S),Estradaville
Romania,Danabury
American Samoa,Hollystad
Russian Federation,Williamston
China,Johnsonshire
Mozambique,Williamsside
Tuvalu,Julieborough
Tunisia,Wandaview
Zambia,East Jill
Iran,Port Lindsey
Cook Islands,Keithshire
Tanzania,Scottview
Kuwait,Jamesmouth
Turks and Caicos Islands,Port Angelaton
Djibouti,Vaughnland
Algeria,Combsshire
Cuba,North John
Zimbabwe,North Shawntown
Bolivia,Michaelhaven
France,New Patrickfort
Maldives,East Joshua
Uganda,East Randall
Yemen,Michaelbury
El Salvador,Carlfort
Antigua and Barbuda,Lake Jill
Azerbaijan,New Davidshire
Suriname,Kyleside
Burkina Faso,Williambury
Benin,Thompsonshire
Philippines,East Sara
Cape Verde,Hicksville
Guinea,Shawland
Lebanon,Tanyafurt
Spain,South Glenntown
United Arab Emirates,Gutierrezfort
French Guiana,Lynnville
Nepal,East Terri
Martinique,Annamouth
Malawi,Lake Emilyton
Macao,Nicolemouth
Papua New Guinea,Jillside
Indonesia,Brownborough
Isle of Man,Ramirezland
Finland,Anthonyburgh
Malaysia,New Christopher
New Caledonia,Lake Dylanbury
Panama,East Josephton
Mongolia,Port Davidberg
Pakistan,Lake Jacqueline
Holy See (Vatican City State),Wendybury
American Samoa,Francismouth
Falkland Islands (Malvinas),Lynchfort
Martinique,Lake Davidside
Colombia,Lake Ricardo
United Kingdom,North Shannon
Heard Island and McDonald Islands,West Antoniomouth
Niue,New Stephanie
Nauru,North Brandy
Saint Kitts and Nevis,West Nicholas
Greece,Caseychester
Guernsey,Port Michealstad
Yemen,South Paula
Norfolk Island,New Colin
Russian Federation,Port Erichaven
Malawi,Port Alexshire
Gibraltar,Kentfurt
Saint Vincent and the Grenadines,East Jacqueline
Isle of Man,Mooreburgh
Uruguay,Torresside
United Arab Emirates,Blakeside
South Africa,East Mallory
Rwanda,Sherryfort
Cook Islands,Lake Timothyhaven
Barbados,Port Williamville
Pakistan,North Brianport
France,Crawfordbury
Tunisia,Katherineside
Saint Helena,Katherinestad
Armenia,Lake Amybury
Aruba,South Shawn
Cook Islands,Caseystad
Andorra,Powersborough
Angola,Mayfurt
Israel,New Pamelamouth
Martinique,Parkshire
Canada,Travisstad
Croatia,Garciatown
Malta,Lake Maryport
Aruba,Martinezmouth
Estonia,Jamesbury
Madagascar,Vargasport
Maldives,South Rodney
Nigeria,South Nicoleborough
Bahamas,North Barbarahaven
Hungary,New Nicholas
Colombia,Hortonfort
Macao,Mariachester
Benin,Emilyfort
French Guiana,Richardsside
Spain,Richardfurt
Australia,Sandraville
Bhutan,Port Jacobton
Western Sahara,Lake John
Puerto Rico,Rodgerschester
Luxembourg,Christineton
Bulgaria,Clarkmouth
Trinidad and Tobago,Port Manuel
Hong Kong,North Joshuabury
Reunion,East Lauren
Holy See (Vatican City State),Kevinberg
Dominica,Brianport
Madagascar,Fordchester
Kiribati,North Kimberly
United Arab Emirates,North Angela
Nigeria,Bakertown
Sweden,Davidmouth
Comoros,East Jennastad
Northern Mariana Islands,Jamiefort
Australia,Lake Don
Cyprus,Pennybury
Suriname,Phyllischester
Finland,Williamchester
Australia,West Victoriaburgh
Lithuania,Anthonyport
Martinique,Lake Linda
Andorra,South Amyfurt
Hungary,Cookview
Hungary,North Lindamouth
Morocco,Herreramouth
Trinidad and Tobago,South Kyleview
Bahamas,Chanburgh
Libyan Arab Jamahiriya,Wagnerport
Bolivia,Beckerton
Papua New Guinea,Nancyland
Gibraltar,West Derek
Poland,East Sheilaberg
Haiti,South Benjamin
Israel,Lake Dianastad
Mauritania,Mariaside
Somalia,New Jaredtown
Cape Verde,South Erin
Svalbard & Jan Mayen Islands,Colleenburgh
Iraq,Cassandraville
Wallis and Futuna,Port Thomasberg
Thailand,Morganshire
Comoros,Port Elizabeth
Djibouti,New Albert
Greenland,New Ashley
Angola,Alexanderton
Myanmar,West Earl
Tonga,Lake Dakota
Congo,Port Deborahville
Central African Republic,Hillburgh
Svalbard & Jan Mayen Islands,Patricktown
Serbia,New Cheryl
Burkina Faso,Thomasberg
Azerbaijan,West Lucas
Niue,Mackmouth
Maldives,South Michelleside
Andorra,South John
Jamaica,South Jamesland
Gibraltar,Lake James
Dominica,Lake Megan
Argentina,Robleshaven
Somalia,North Pamela
Uruguay,Burnettborough
Guinea,South Allison
Nigeria,New Crystal
Eritrea,Richardview
Australia,Stoutview
Guam,West Jenniferstad
Norway,Grahamton
Bahamas,West Erinshire
Sri Lanka,Carolfurt
Afghanistan,Wesleyburgh
Switzerland,Singhtown
Nepal,Robertbury
Barbados,North Danieltown
Hong Kong,South Richardville
United States of America,Davisburgh
Liberia,East Jamesport
Papua New Guinea,West Molly
India,South Patrickchester
Hong Kong,West Christophertown
Pitcairn Islands,Thompsonfurt
Greenland,Jacksonbury
Malta,Sabrinabury
United States of America,West Christian
Suriname,East Pamelafurt
Oman,East Kelsey
United Arab Emirates,East Tyler
Nepal,New Andreaport
Saint Vincent and the Grenadines,Sandrahaven
Burkina Faso,New Justinmouth
Fiji,New Justinfurt
Zambia,East Roger
Jersey,Port Jason
French Southern Territories,West Devinside
Mauritius,West Aaron
Aruba,Melanieport
Nigeria,West Davidfort
Azerbaijan,Carsonside
Lithuania,West Nicholas
San Marino,Marychester
Cook Islands,North Megan
Romania,North Christopher
Lebanon,Trevortown
Falkland Islands (Malvinas),East Robert
Ukraine,South Natalie
Rwanda,Port Emily
Finland,East Brittanyside
Uzbekistan,Danielschester
Guam,North Dominiqueton
Cambodia,Stacyview
Costa Rica,Oliverview
Turkey,Weberfurt
French Southern Territories,Hoganmouth
San Marino,Port Christinamouth
Nigeria,Baileymouth
Tunisia,East Kevinside
Czech Republic,West Chadmouth
Martinique,Jonathantown
Saudi Arabia,Walterstad
Singapore,Crawfordside
Slovenia,Caroltown
Guyana,East Amber
Mexico,Maryview
Aruba,South Richardland
Malawi,South Meredithview
New Caledonia,North Alisonshire
Iran,West Anthony
Chad,East Charlesmouth
France,Nicolemouth
Mexico,West Richardton
Bahamas,Smithbury
Mauritania,North Mary
Japan,South Amanda
Philippines,New Laura
Dominican Republic,East Chrismouth
Uganda,Aliciamouth
Chad,Michaelchester
Anguilla,North Danieltown
Puerto Rico,East Keithtown
Cambodia,Kristenburgh
Sao Tome and Principe,Wallaceport
Armenia,North Justinchester
El Salvador,Kelleyberg
Egypt,Donaldville
Guinea,Ryanstad
Croatia,Dawnburgh
Tanzania,Jamesborough
Saint Martin,Martinezmouth
Malawi,North Crystal
Comoros,Patriciaberg
Tajikistan,Lake Benjamin
Zambia,South Josephville
Saint Pierre and Miquelon,South Michelle
Czech Republic,New Jasonhaven
Niger,Christianchester
Fiji,East Melissaburgh
Mozambique,New Michaela
Iran,Bryanview
Greenland,Elizabethberg
Netherlands Antilles,Port Marcushaven
Benin,Katelynport
South Georgia and the South Sandwich Islands,Hallhaven
Pitcairn Islands,West Mariahshire
Nicaragua,Lake Apriltown
Liberia,Angelaborough
Djibouti,New Heather
Wallis and Futuna,Gateschester
Botswana,West Kellymouth
Bosnia and Herzegovina,Kingberg
Egypt,South Marcia
Sudan,Juarezchester
Togo,Schwartzchester
Honduras,New Kylestad
Burkina Faso,Lake Cynthia
American Samoa,Joshuahaven
Bahrain,Josephborough
San Marino,Jerrymouth
Sri Lanka,Kington
Norfolk Island,Port Diane
Mozambique,Port Katie
Liechtenstein,South Amandafurt
Togo,Schmidtfort
Sweden,South Daniel
Saint Lucia,Port Lanceburgh
Malta,East Brittanyfurt
Iran,Lake Joyceview
Honduras,Lake Ashley
Luxembourg,Port David
American Samoa,East Jesse
Senegal,Port Elizabeth
Faroe Islands,South Robertmouth
Serbia,Jerryside
Fiji,New Adamport
Cayman Islands,Masonside
Reunion,Kristashire
Chad,Jillburgh
Dominican Republic,Port Melissaview
Mexico,Billyshire
Iraq,East Kathleenport
Saint Kitts and Nevis,Lake Melanie
Estonia,Froststad
Mozambique,New Johnnyview
Latvia,Jillfort
Morocco,Murphyhaven
Belize,North Jennifer
Lesotho,Jillport
United Kingdom,Port Gabrielberg
Tonga,Carrillohaven
British Indian Ocean Territory (Chagos Archipelago),Theodoremouth
United Arab Emirates,Matthewton
Jordan,South Charlesfort
Puerto Rico,Port Christinehaven
Jamaica,Jacobbury
Ecuador,Robertsonland
Cambodia,Stewarttown
American Samoa,East John
Djibouti,Thompsonside
Burundi,Danielport
Oman,Port Cherylstad
Ecuador,New James
Reunion,Taylorborough
Greenland,West Caitlyn
Western Sahara,Port Jeffrey
Guadeloupe,Beardstad
Senegal,North Tina
Saint Lucia,Lake Adrianafort
Saudi Arabia,South Jill
Qatar,North Garyland
Belgium,North Chelsea
Israel,Brockberg
Cocos (Keeling) Islands,New Amberton
Ukraine,East David
Chad,New Laurenfort
Mali,Geraldchester
Central African Republic,South Nicholasbury
Lao People's Democratic Republic,Mendezburgh
Vietnam,Jacksonmouth
Morocco,West Amychester
Belarus,Ortizstad
Georgia,Brianport
Palau,Port Abigailmouth
Chad,North Elizabethview
Liechtenstein,North Tracyview
Afghanistan,Andreborough
Lithuania,East Juanville
Georgia,Port Destinyhaven
Samoa,Hernandezstad
Bahrain,Lake Rita
Haiti,Reginaberg
Monaco,New Russell
Luxembourg,Wilsonmouth
Western Sahara,Lake Robert
Togo,Barbaramouth
Chile,West Allen
Heard Island and McDonald Islands,Gonzalesmouth
Puerto Rico,East Tylerburgh
Belarus,Aliciabury
Cook Islands,East Mauricehaven
Malawi,Nicoleport
Greenland,Johnsonbury
Somalia,New Lisa
Saint Kitts and Nevis,Port Alexandraview
Comoros,Gonzalesfort
Japan,Youngfurt
Uzbekistan,East Joshuaview
Comoros,Lake Alexisfort
Botswana,Brianborough
Mauritania,East Joelland
Sierra Leone,East Juan
Mexico,South Dennismouth
Bahamas,Howellchester
Colombia,Stevensonfort
Korea,Myershaven
Finland,Joycebury
Qatar,Brittneyborough
Dominica,Lake Elizabethtown
Moldova,Ronaldburgh
Algeria,Haasshire
Guyana,Murraybury
Switzerland,North Shannonmouth
Lao People's Democratic Republic,West Ann
Latvia,East Emily
United Kingdom,North Timothy
Montserrat,Michaelstad
Guinea,South Alicia
Spain,South Amy
Estonia,North Richard
Thailand,North Amandachester
Korea,Port Amanda
Brazil,Sarahfort
Uruguay,Ronaldborough
Jamaica,South Keithfort
Zimbabwe,South Jenniferfort
Ukraine,West Janeburgh
Holy See (Vatican City State),Johnside
Gabon,Danielleview
Italy,Carlsonhaven
Vanuatu,East Matthew
Tuvalu,Ruizchester
Congo,Floydbury
Svalbard & Jan Mayen Islands,Fitzpatrickborough
Monaco,Cameronshire
Oman,Cooktown
Guinea-Bissau,Bonnieton
Kenya,Maureenstad
Reunion,West Krystal
Belize,Port Mariaburgh
Australia,East Robert
Bermuda,Rivasmouth
Honduras,Jonesbury
Romania,East Joanne
Cocos (Keeling) Islands,East Carriebury
Kyrgyz Republic,Woodville
Latvia,Tiffanymouth
Grenada,Lake Colleenfurt
Maldives,South Franklin
Cape Verde,Lake Nicholas
Germany,Port Jeffrey
Gibraltar,New Jason
Svalbard & Jan Mayen Islands,Cameronhaven
Saint Lucia,Davistown
Macao,South Shawnshire
United Kingdom,North Julie
United States Virgin Islands,Ericside
Northern Mariana Islands,Coleland
Finland,Port Jonathanside
Sudan,Rebeccabury
Puerto Rico,New Taylor
Saint Barthelemy,Port Yvette
Panama,Lake Kathryn
Poland,Grossbury
Kyrgyz Republic,Lake Austin
Anguilla,Angelaborough
Belgium,Lewisview
British Virgin Islands,Jamestown
Andorra,New Antonioside
Qatar,Anthonyborough
Azerbaijan,New Jennifermouth
Mauritius,East Erika
Solomon Islands,New Kellyburgh
Malta,Brownside
Mozambique,Owenstown
Puerto Rico,Anneshire
Myanmar,Bobbymouth
Tuvalu,Bradleyfort
Mauritania,Alexanderland
Oman,South Alyssa
Cook Islands,Port Emily
Cape Verde,Durhambury
Antigua and Barbuda,Kennethtown
Angola,North Matthewfort
Ecuador,Gordonside
